# === run start: polarconh=RM-GA polarconv=RM softiter=2 ===
# fields: SNR_dB  frames  err_frames  FER  err_bits  total_bits  BER
# === run start: polarconh=RM-GA polarconv=RM softiter=2 ===
# fields: SNR_dB  frames  err_frames  FER  err_bits  total_bits  BER
# === run start: polarconh=RM-GA polarconv=RM softiter=2 ===
# fields: SNR_dB  frames  err_frames  FER  err_bits  total_bits  BER
7	10	10	1	2345	5720	0.409965
7	20	20	1	4638	11440	0.40542
7	30	30	1	6582	17160	0.383566
7	40	40	1	8652	22880	0.378147
7	50	50	1	10580	28600	0.36993
7	60	60	1	12503	34320	0.364307
7	70	70	1	14134	40040	0.352997
7	80	80	1	15606	45760	0.34104
7	90	90	1	17321	51480	0.336461
7	100	100	1	19580	57200	0.342308
# SNR 7 final  frames=100 err_frames=100 FER=1 err_bits=19580 BER=0.342308
7.5	10	10	1	1678	5720	0.293357
7.5	20	20	1	3229	11440	0.282255
7.5	30	30	1	4828	17160	0.281352
7.5	40	40	1	6670	22880	0.291521
7.5	50	50	1	8825	28600	0.308566
7.5	60	60	1	10667	34320	0.31081
7.5	70	70	1	12585	40040	0.314311
7.5	80	80	1	14360	45760	0.313811
7.5	90	90	1	15925	51480	0.309343
7.5	100	100	1	17756	57200	0.31042
# SNR 7.5 final  frames=100 err_frames=100 FER=1 err_bits=17756 BER=0.31042
8	10	10	1	1110	5720	0.194056
8	20	20	1	2401	11440	0.209878
8	30	30	1	3577	17160	0.20845
8	41	40	0.97561	5064	23452	0.21593
8	51	50	0.980392	6262	29172	0.214658
8	64	60	0.9375	7113	36608	0.194302
8	75	70	0.933333	8117	42900	0.189207
8	85	80	0.941176	9131	48620	0.187803
8	95	90	0.947368	10245	54340	0.188535
8	106	100	0.943396	11179	60632	0.184375
# SNR 8 final  frames=106 err_frames=100 FER=0.943396 err_bits=11179 BER=0.184375
8.5	14	10	0.714286	655	8008	0.0817932
8.5	27	20	0.740741	1647	15444	0.106643
8.5	37	30	0.810811	2164	21164	0.102249
8.5	48	40	0.833333	3150	27456	0.114729
8.5	60	50	0.833333	3745	34320	0.10912
8.5	75	60	0.8	4545	42900	0.105944
8.5	90	70	0.777778	5382	51480	0.104545
8.5	100	80	0.8	6372	57200	0.111399
8.5	112	90	0.803571	7001	64064	0.109281
8.5	124	100	0.806452	7697	70928	0.108518
# SNR 8.5 final  frames=124 err_frames=100 FER=0.806452 err_bits=7697 BER=0.108518
9	28	10	0.357143	635	16016	0.0396479
9	58	20	0.344828	1177	33176	0.0354775
9	82	30	0.365854	1635	46904	0.0348584
9	98	40	0.408163	2287	56056	0.0407985
9	121	50	0.413223	3028	69212	0.0437496
9	134	60	0.447761	3825	76648	0.0499035
9	165	70	0.424242	4695	94380	0.0497457
9	187	80	0.427807	5351	106964	0.0500262
9	207	90	0.434783	6064	118404	0.0512145
9	225	100	0.444444	6976	128700	0.0542036
# SNR 9 final  frames=225 err_frames=100 FER=0.444444 err_bits=6976 BER=0.0542036
9.5	27	10	0.37037	500	15444	0.032375
9.5	90	20	0.222222	900	51480	0.0174825
9.5	153	30	0.196078	1228	87516	0.0140317
9.5	205	40	0.195122	1778	117260	0.0151629
9.5	283	50	0.176678	2190	161876	0.0135289
9.5	338	60	0.177515	2490	193336	0.0128791
9.5	392	70	0.178571	3015	224224	0.0134464
9.5	452	80	0.176991	3609	258544	0.0139589
9.5	508	90	0.177165	4062	290576	0.0139791
9.5	564	100	0.177305	4575	322608	0.0141813
# SNR 9.5 final  frames=564 err_frames=100 FER=0.177305 err_bits=4575 BER=0.0141813
10	78	10	0.128205	407	44616	0.00912229
10	220	20	0.0909091	873	125840	0.00693738
10	307	30	0.0977199	1423	175604	0.00810346
10	407	40	0.0982801	1746	232804	0.00749987
10	552	50	0.0905797	2085	315744	0.00660345
10	635	60	0.0944882	2393	363220	0.00658829
10	764	70	0.091623	2743	437008	0.00627677
10	868	80	0.0921659	3371	496496	0.00678958
10	984	90	0.0914634	4160	562848	0.00739098
10	1063	100	0.0940734	4773	608036	0.00784986
# SNR 10 final  frames=1063 err_frames=100 FER=0.0940734 err_bits=4773 BER=0.00784986
10.5	332	10	0.0301205	782	189904	0.00411787
10.5	892	20	0.0224215	1582	510224	0.0031006
10.5	1276	30	0.023511	1966	729872	0.00269362
10.5	1668	40	0.0239808	2267	954096	0.00237607
10.5	2402	50	0.020816	2483	1373944	0.00180721
10.5	2791	60	0.0214977	3043	1596452	0.0019061
10.5	3210	70	0.0218069	3206	1836120	0.00174607
10.5	3888	80	0.0205761	4441	2223936	0.00199691
10.5	4325	90	0.0208092	4837	2473900	0.00195521
10.5	4766	100	0.020982	5203	2726152	0.00190855
# SNR 10.5 final  frames=4766 err_frames=100 FER=0.020982 err_bits=5203 BER=0.00190855
11	2922	10	0.00342231	556	1671384	0.000332658
11	5217	20	0.00383362	1038	2984124	0.000347841
11	7524	30	0.00398724	1330	4303728	0.000309034
