# === run start: polarconh=GA polarconv=RM softiter=3 ===
# fields: SNR_dB  frames  err_frames  FER  err_bits  total_bits  BER
# === run start: polarconh=GA polarconv=RM softiter=3 ===
# fields: SNR_dB  frames  err_frames  FER  err_bits  total_bits  BER
7	10	10	1	1885	5720	0.329545
7	21	20	0.952381	3936	12012	0.327672
7	31	30	0.967742	5323	17732	0.300192
7	41	40	0.97561	6684	23452	0.285008
7	51	50	0.980392	9145	29172	0.313486
7	61	60	0.983607	11034	34892	0.316233
7	73	70	0.958904	12404	41756	0.297059
7	83	80	0.963855	13968	47476	0.294212
7	93	90	0.967742	15417	53196	0.289815
7	104	100	0.961538	17208	59488	0.289268
# SNR 7 final  frames=104 err_frames=100 FER=0.961538 err_bits=17208 BER=0.289268
7.5	10	10	1	1554	5720	0.271678
7.5	24	20	0.833333	3172	13728	0.231061
7.5	37	30	0.810811	5059	21164	0.239038
7.5	49	40	0.816327	6641	28028	0.236942
7.5	62	50	0.806452	8107	35464	0.228598
7.5	76	60	0.789474	9852	43472	0.226629
7.5	87	70	0.804598	11244	49764	0.225946
7.5	99	80	0.808081	12923	56628	0.228209
7.5	109	90	0.825688	14033	62348	0.225075
7.5	122	100	0.819672	14960	69784	0.214376
# SNR 7.5 final  frames=122 err_frames=100 FER=0.819672 err_bits=14960 BER=0.214376
8	17	10	0.588235	1020	9724	0.104895
8	41	20	0.487805	1824	23452	0.0777759
8	58	30	0.517241	2563	33176	0.0772546
8	77	40	0.519481	3413	44044	0.0774907
8	98	50	0.510204	4573	56056	0.0815791
8	115	60	0.521739	5765	65780	0.0876406
8	133	70	0.526316	7017	76076	0.0922367
8	148	80	0.540541	7676	84656	0.0906728
8	170	90	0.529412	8468	97240	0.0870835
8	188	100	0.531915	9826	107536	0.0913741
# SNR 8 final  frames=188 err_frames=100 FER=0.531915 err_bits=9826 BER=0.0913741
8.5	70	10	0.142857	392	40040	0.00979021
8.5	117	20	0.17094	1530	66924	0.0228618
8.5	160	30	0.1875	2475	91520	0.0270433
8.5	192	40	0.208333	3597	109824	0.0327524
8.5	218	50	0.229358	4655	124696	0.0373308
8.5	279	60	0.215054	6062	159588	0.0379853
8.5	357	70	0.196078	7265	204204	0.0355772
8.5	428	80	0.186916	7867	244816	0.0321343
8.5	463	90	0.194384	9140	264836	0.0345119
8.5	539	100	0.185529	9619	308308	0.0311993
# SNR 8.5 final  frames=539 err_frames=100 FER=0.185529 err_bits=9619 BER=0.0311993
9	185	10	0.0540541	551	105820	0.00520696
9	399	20	0.0501253	1325	228228	0.0058056
9	635	30	0.0472441	2345	363220	0.00645614
9	817	40	0.0489596	3339	467324	0.00714494
9	1002	50	0.0499002	3814	573144	0.00665452
9	1152	60	0.0520833	4228	658944	0.00641633
9	1354	70	0.0516987	4907	774488	0.0063358
9	1431	80	0.055905	5659	818532	0.0069136
9	1561	90	0.0576553	6190	892892	0.00693253
9	1788	100	0.0559284	6960	1022736	0.00680528
# SNR 9 final  frames=1788 err_frames=100 FER=0.0559284 err_bits=6960 BER=0.00680528
9.5	1773	10	0.00564016	328	1014156	0.000323422
9.5	2719	20	0.00735565	1213	1555268	0.00077993
9.5	3635	30	0.00825309	2174	2079220	0.00104558
9.5	4102	40	0.00975134	3163	2346344	0.00134805
9.5	4924	50	0.0101543	3720	2816528	0.00132078
9.5	6061	60	0.00989936	4441	3466892	0.00128097
9.5	7505	70	0.00932712	5583	4292860	0.00130053
9.5	7995	80	0.0100063	6109	4573140	0.00133584
9.5	8981	90	0.0100212	6769	5137132	0.00131766
9.5	10302	100	0.00970685	7284	5892744	0.0012361
# SNR 9.5 final  frames=10302 err_frames=100 FER=0.00970685 err_bits=7284 BER=0.0012361
10	4167	10	0.00239981	488	2383524	0.000204739
10	7346	20	0.00272257	1004	4201912	0.000238939
10	12409	30	0.0024176	1400	7097948	0.00019724
10	16248	40	0.00246184	2145	9293856	0.000230798
10	29198	50	0.00171245	2965	16701256	0.000177532
10	37641	60	0.00159401	3633	21530652	0.000168736
10	43890	70	0.0015949	4453	25105080	0.000177374
10	50419	80	0.0015867	5452	28839668	0.000189045
10	56928	90	0.00158094	5804	32562816	0.00017824
10	63064	100	0.00158569	6216	36072608	0.000172319
# SNR 10 final  frames=63064 err_frames=100 FER=0.00158569 err_bits=6216 BER=0.000172319
10.5	69339	10	0.000144219	746	39661908	1.8809e-05
10.5	121218	20	0.000164992	1400	69336696	2.01913e-05
10.5	178555	30	0.000168015	1975	102133460	1.93374e-05
