# === run start: polarconh=5G polarconv=RM softiter=2 ===
# fields: SNR_dB  frames  err_frames  FER  err_bits  total_bits  BER
7	10	10	1	2427	5720	0.424301
7	20	20	1	4725	11440	0.413024
7	30	30	1	6823	17160	0.397611
7	40	40	1	8929	22880	0.390253
7	50	50	1	11123	28600	0.388916
7	60	60	1	13244	34320	0.385897
7	70	70	1	15211	40040	0.379895
7	80	80	1	17405	45760	0.380354
7	90	90	1	19562	51480	0.379992
7	100	100	1	21896	57200	0.382797
# SNR 7 final  frames=100 err_frames=100 FER=1 err_bits=21896 BER=0.382797
7.5	10	10	1	1886	5720	0.32972
7.5	20	20	1	3531	11440	0.308654
7.5	30	30	1	5262	17160	0.306643
7.5	40	40	1	7349	22880	0.321198
7.5	51	50	0.980392	9049	29172	0.310195
7.5	61	60	0.983607	10956	34892	0.313997
7.5	71	70	0.985915	13015	40612	0.320472
7.5	81	80	0.987654	14905	46332	0.3217
7.5	91	90	0.989011	16642	52052	0.319719
7.5	101	100	0.990099	18451	57772	0.319376
# SNR 7.5 final  frames=101 err_frames=100 FER=0.990099 err_bits=18451 BER=0.319376
8	10	10	1	1404	5720	0.245455
8	20	20	1	2544	11440	0.222378
8	31	30	0.967742	3897	17732	0.219772
8	41	40	0.97561	5534	23452	0.235971
8	52	50	0.961538	6425	29744	0.21601
8	62	60	0.967742	7711	35464	0.217432
8	72	70	0.972222	9173	41184	0.222732
8	82	80	0.97561	11536	46904	0.245949
8	92	90	0.978261	12774	52624	0.242741
8	102	100	0.980392	14098	58344	0.241636
# SNR 8 final  frames=102 err_frames=100 FER=0.980392 err_bits=14098 BER=0.241636
8.5	13	10	0.769231	992	7436	0.133405
8.5	28	20	0.714286	2571	16016	0.160527
8.5	39	30	0.769231	4142	22308	0.185673
8.5	50	40	0.8	4856	28600	0.16979
8.5	61	50	0.819672	5771	34892	0.165396
8.5	72	60	0.833333	7058	41184	0.171377
8.5	87	70	0.804598	8119	49764	0.16315
8.5	99	80	0.808081	9272	56628	0.163735
8.5	110	90	0.818182	10399	62920	0.165273
8.5	121	100	0.826446	11350	69212	0.163989
# SNR 8.5 final  frames=121 err_frames=100 FER=0.826446 err_bits=11350 BER=0.163989
9	21	10	0.47619	270	12012	0.0224775
9	38	20	0.526316	1203	21736	0.055346
