# === run start: polarconh=RM-GA polarconv=RM softiter=2 ===
# fields: SNR_dB  frames  err_frames  FER  err_bits  total_bits  BER
7	10	10	1	2426	6240	0.388782
7	20	20	1	4503	12480	0.360817
7	30	30	1	6644	18720	0.354915
7	40	40	1	8669	24960	0.347316
7	50	50	1	10826	31200	0.346987
7	60	60	1	13333	37440	0.356116
7	70	70	1	16078	43680	0.368086
7	80	80	1	18298	49920	0.366546
7	90	90	1	20669	56160	0.368038
7	100	100	1	23277	62400	0.373029
# SNR 7 final  frames=100 err_frames=100 FER=1 err_bits=23277 BER=0.373029
7.5	10	10	1	2197	6240	0.352083
7.5	20	20	1	4662	12480	0.373558
7.5	30	30	1	6469	18720	0.345566
7.5	40	40	1	8847	24960	0.354447
7.5	50	50	1	10629	31200	0.340673
7.5	60	60	1	12058	37440	0.322062
7.5	70	70	1	14010	43680	0.320742
7.5	80	80	1	15897	49920	0.31845
7.5	90	90	1	17333	56160	0.308636
7.5	100	100	1	19229	62400	0.308157
# SNR 7.5 final  frames=100 err_frames=100 FER=1 err_bits=19229 BER=0.308157
8	10	10	1	1235	6240	0.197917
8	20	20	1	2487	12480	0.199279
8	31	30	0.967742	3999	19344	0.206731
8	41	40	0.97561	5149	25584	0.201259
8	51	50	0.980392	6483	31824	0.203714
8	64	60	0.9375	7673	39936	0.192132
8	74	70	0.945946	9087	46176	0.196791
8	84	80	0.952381	10704	52416	0.204212
8	97	90	0.927835	11966	60528	0.197694
8	108	100	0.925926	13499	67392	0.200306
# SNR 8 final  frames=108 err_frames=100 FER=0.925926 err_bits=13499 BER=0.200306
8.5	11	10	0.909091	743	6864	0.108246
8.5	25	20	0.8	1701	15600	0.109038
8.5	37	30	0.810811	2742	23088	0.118763
8.5	50	40	0.8	3835	31200	0.122917
8.5	62	50	0.806452	5005	38688	0.129368
8.5	75	60	0.8	5657	46800	0.120876
8.5	86	70	0.813953	6543	53664	0.121925
8.5	98	80	0.816327	7642	61152	0.124967
8.5	111	90	0.810811	8442	69264	0.121881
8.5	123	100	0.813008	9143	76752	0.119124
# SNR 8.5 final  frames=123 err_frames=100 FER=0.813008 err_bits=9143 BER=0.119124
9	21	10	0.47619	1047	13104	0.0798993
9	38	20	0.526316	1554	23712	0.0655364
9	68	30	0.441176	2187	42432	0.0515413
9	88	40	0.454545	2899	54912	0.0527936
9	117	50	0.42735	3853	73008	0.052775
9	133	60	0.451128	4748	82992	0.0572103
9	162	70	0.432099	5332	101088	0.0527461
9	191	80	0.418848	6150	119184	0.0516009
9	211	90	0.42654	6993	131664	0.0531125
9	237	100	0.421941	8370	147888	0.0565969
# SNR 9 final  frames=237 err_frames=100 FER=0.421941 err_bits=8370 BER=0.0565969
9.5	40	10	0.25	542	24960	0.0217147
9.5	95	20	0.210526	1431	59280	0.0241397
9.5	128	30	0.234375	1957	79872	0.0245017
9.5	164	40	0.243902	2440	102336	0.023843
9.5	202	50	0.247525	3016	126048	0.0239274
9.5	256	60	0.234375	3371	159744	0.0211025
9.5	308	70	0.227273	3838	192192	0.0199696
9.5	348	80	0.229885	4361	217152	0.0200827
9.5	406	90	0.221675	4812	253344	0.0189939
9.5	442	100	0.226244	5359	275808	0.0194302
# SNR 9.5 final  frames=442 err_frames=100 FER=0.226244 err_bits=5359 BER=0.0194302
10	150	10	0.0666667	404	93600	0.00431624
10	305	20	0.0655738	807	190320	0.00424023
10	383	30	0.078329	1235	238992	0.00516754
10	487	40	0.0821355	1466	303888	0.00482415
10	584	50	0.0856164	1916	364416	0.00525773
10	650	60	0.0923077	2442	405600	0.00602071
10	772	70	0.0906736	3188	481728	0.00661784
10	902	80	0.0886918	4159	562848	0.00738921
10	990	90	0.0909091	4722	617760	0.00764375
10	1134	100	0.0881834	5762	707616	0.00814283
# SNR 10 final  frames=1134 err_frames=100 FER=0.0881834 err_bits=5762 BER=0.00814283
10.5	490	10	0.0204082	405	305760	0.00132457
10.5	991	20	0.0201816	812	618384	0.0013131
10.5	1394	30	0.0215208	956	869856	0.00109903
10.5	1626	40	0.0246002	1414	1014624	0.00139362
10.5	2010	50	0.0248756	1835	1254240	0.00146304
10.5	2442	60	0.02457	2631	1523808	0.0017266
10.5	2705	70	0.025878	3551	1687920	0.00210377
10.5	3147	80	0.025421	3681	1963728	0.0018745
10.5	3374	90	0.0266746	4098	2105376	0.00194645
10.5	3912	100	0.0255624	4429	2441088	0.00181435
# SNR 10.5 final  frames=3912 err_frames=100 FER=0.0255624 err_bits=4429 BER=0.00181435
11	4098	10	0.00244021	586	2557152	0.000229161
11	7288	20	0.00274424	893	4547712	0.000196362
11	9427	30	0.00318235	1324	5882448	0.000225076
11	11429	40	0.00349987	1730	7131696	0.000242579
11	15974	50	0.00313009	2205	9967776	0.000221213
11	16788	60	0.00357398	2811	10475712	0.000268335
11	19296	70	0.00362769	3078	12040704	0.000255633
11	20794	80	0.00384726	3518	12975456	0.000271127
11	22255	90	0.00404404	4074	13887120	0.000293365
11	23926	100	0.00417955	4322	14929824	0.000289488
# SNR 11 final  frames=23926 err_frames=100 FER=0.00417955 err_bits=4322 BER=0.000289488
11.5	20918	10	0.000478057	485	13052832	3.71567e-05
11.5	44877	20	0.000445663	1045	28003248	3.73171e-05
11.5	61122	30	0.000490822	1402	38140128	3.67592e-05
11.5	73177	40	0.00054662	1721	45662448	3.76896e-05
11.5	101699	50	0.000491647	2177	63460176	3.4305e-05
11.5	115482	60	0.000519561	2801	72060768	3.887e-05
