# === run start: polarconh=RM-GA polarconv=RM softiter=3 ===
# fields: SNR_dB  frames  err_frames  FER  err_bits  total_bits  BER
7	12	10	0.833333	1473	6864	0.214598
7	22	20	0.909091	2791	12584	0.22179
7	32	30	0.9375	4113	18304	0.224705
7	43	40	0.930233	5473	24596	0.222516
7	53	50	0.943396	6653	30316	0.219455
7	64	60	0.9375	8135	36608	0.222219
7	74	70	0.945946	9531	42328	0.22517
7	88	80	0.909091	10997	50336	0.218472
7	98	90	0.918367	13025	56056	0.232357
7	108	100	0.925926	14311	61776	0.23166
# SNR 7 final  frames=108 err_frames=100 FER=0.925926 err_bits=14311 BER=0.23166
7.5	10	10	1	1644	5720	0.287413
7.5	30	20	0.666667	2492	17160	0.145221
7.5	46	30	0.652174	3330	26312	0.126558
7.5	57	40	0.701754	4380	32604	0.134339
7.5	77	50	0.649351	5691	44044	0.129212
7.5	87	60	0.689655	6608	49764	0.132787
7.5	99	70	0.707071	7870	56628	0.138977
7.5	110	80	0.727273	8690	62920	0.138112
7.5	124	90	0.725806	9617	70928	0.135588
7.5	137	100	0.729927	10419	78364	0.132956
# SNR 7.5 final  frames=137 err_frames=100 FER=0.729927 err_bits=10419 BER=0.132956
8	37	10	0.27027	934	21164	0.0441315
8	58	20	0.344828	1722	33176	0.051905
8	81	30	0.37037	2382	46332	0.0514116
8	104	40	0.384615	3001	59488	0.0504471
8	136	50	0.367647	3512	77792	0.045146
8	169	60	0.35503	4772	96668	0.0493648
8	195	70	0.358974	5462	111540	0.048969
8	244	80	0.327869	6237	139568	0.0446879
8	272	90	0.330882	6833	155584	0.0439184
8	316	100	0.316456	7579	180752	0.0419304
# SNR 8 final  frames=316 err_frames=100 FER=0.316456 err_bits=7579 BER=0.0419304
8.5	75	10	0.133333	667	42900	0.0155478
8.5	151	20	0.13245	1424	86372	0.0164868
8.5	263	30	0.114068	1833	150436	0.0121846
8.5	376	40	0.106383	3111	215072	0.0144649
8.5	527	50	0.0948767	3633	301444	0.012052
8.5	660	60	0.0909091	4129	377520	0.0109372
8.5	740	70	0.0945946	4850	423280	0.0114581
8.5	878	80	0.0911162	5572	502216	0.0110948
8.5	932	90	0.0965665	6215	533104	0.0116581
8.5	1027	100	0.097371	7275	587444	0.0123842
# SNR 8.5 final  frames=1027 err_frames=100 FER=0.097371 err_bits=7275 BER=0.0123842
9	673	10	0.0148588	213	384956	0.00055331
9	1055	20	0.0189573	970	603460	0.0016074
9	1394	30	0.0215208	1466	797368	0.00183855
9	1932	40	0.0207039	1792	1105104	0.00162157
9	2219	50	0.0225327	2381	1269268	0.00187588
9	3084	60	0.0194553	2825	1764048	0.00160143
9	3288	70	0.0212895	3431	1880736	0.00182429
9	3710	80	0.0215633	4052	2122120	0.00190941
9	4168	90	0.0215931	4953	2384096	0.00207752
9	4766	100	0.020982	5509	2726152	0.0020208
# SNR 9 final  frames=4766 err_frames=100 FER=0.020982 err_bits=5509 BER=0.0020208
9.5	3486	10	0.00286862	603	1993992	0.000302408
9.5	7241	20	0.00276205	1222	4141852	0.000295037
9.5	9229	30	0.00325062	1623	5278988	0.000307445
9.5	15055	40	0.00265692	2531	8611460	0.000293911
9.5	19034	50	0.00262688	2975	10887448	0.00027325
9.5	22190	60	0.00270392	3201	12692680	0.000252193
9.5	26969	70	0.00259557	3829	15426268	0.000248213
9.5	31885	80	0.00250902	4639	18238220	0.000254356
9.5	35784	90	0.00251509	5085	20468448	0.000248431
9.5	39911	100	0.00250557	5610	22829092	0.000245739
# SNR 9.5 final  frames=39911 err_frames=100 FER=0.00250557 err_bits=5610 BER=0.000245739
10	48454	10	0.000206381	348	27715688	1.25561e-05
10	87494	20	0.000228587	750	50046568	1.4986e-05
10	130896	30	0.00022919	1124	74872512	1.50122e-05
